"STATION","NAME","DATE","CDSD","DSND","DSNW","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","PRCP","SNOW","TAVG","TMAX","TMIN"
"USW00014834","JOLIET, IL US","1972-10",,"0","1","27","0","1.0","0.96","79",,"3.10","1.0","52.5","62.3","42.8"
"USW00014834","JOLIET, IL US","1972-11",,,,"24",,,"0.98","60",,"3.79",,"39.8","44.7","35.0"
"USW00014834","JOLIET, IL US","1972-12",,"20","3","-8","5","2.5","2.00","55",,"2.50","7.0","26.0","35.3","16.6"
"USW00014834","JOLIET, IL US","1973-01",,"0","0","-1","0","0.0","0.47",,,"0.86","0.0",,,"19.4"
"USW00014834","JOLIET, IL US","1973-02",,"16","4","0","6","3.0","0.31",,,"0.85","8.3",,,"22.0"
"USW00014834","JOLIET, IL US","1973-03",,"0","0",,"0","0.0",,,,"4.44","0.0",,,
"USW00014834","JOLIET, IL US","1973-04",,"0","0","24","0","0.0","1.38","76",,"5.68","0.0","50.7","61.1","40.2"
"USW00014834","JOLIET, IL US","1973-05",,"0","0","33","0","0.0","1.70","78",,"6.05","0.0","58.3","69.0","47.7"
"USW00014834","JOLIET, IL US","1973-06",,"0","0","51","0","0.0","1.10","92",,"3.51","0.0","73.3","84.8","61.7"
"USW00014834","JOLIET, IL US","1973-07",,"0","0","52","0","0.0","0.65","95","0","1.96","0.0","76.6","88.4","64.8"
"USW00014834","JOLIET, IL US","1973-08",,"0","0","52","0","0.0","1.24","97","0","2.34","0.0","75.6","87.1","64.1"
"USW00014834","JOLIET, IL US","1973-09",,"0","0","41","0","0.0","2.32","93","50","5.41","0.0","68.1","79.1","57.0"
"USW00014834","JOLIET, IL US","1973-10",,"0","0","33","0","0.0","2.32","84","250","4.78","0.0","60.0","72.0","47.9"
"USW00014834","JOLIET, IL US","1973-11",,"0","0","19","0","0.0","0.27","66","911","1.05","0.0","43.0","52.1","33.9"
"USW00014834","JOLIET, IL US","1973-12",,"9",,"-1","9",,"1.13","63","2010","3.17",,"28.3","35.9","20.8"
"USW00014834","JOLIET, IL US","1974-01","0","17","4","-14","9","4.0","0.88","58","3160","3.11","10.0","26.1","35.1","17.2"
"USW00014834","JOLIET, IL US","1974-02","0","7","4","4","4","3.0","1.45","56","4156","2.47","5.9","29.4","38.0","20.8"
"USW00014834","JOLIET, IL US","1974-03","2","0","0","6","0","0.0","0.92","77","4898","3.47","0.0","41.1","51.4","30.9"
"USW00014834","JOLIET, IL US","1974-04","20","0","0","25","0","0.0",,"85","5225",,"0.0","54.7","66.8","42.7"
"USW00014834","JOLIET, IL US","1974-05","55","0","0","30","0","0.0",,"86","5449",,"0.0","58.9","69.5","48.3"
"USW00014834","JOLIET, IL US","1974-06",,"0","0",,"0","0.0",,"90",,,"0.0",,"80.1",
"USW00014834","JOLIET, IL US","1974-07",,"0","0","55","0","0.0","0.39","100","0","0.87","0.0","77.9","90.9","64.8"
"USW00014834","JOLIET, IL US","1974-08",,"0","0","51","0","0.0","0.45","94","3","1.51","0.0","74.0","85.9","62.1"
"USW00014834","JOLIET, IL US","1974-09",,"0","0","32","0","0.0","1.15","90","102","3.03","0.0","64.2","77.3","51.1"
"USW00014834","JOLIET, IL US","1974-10",,"0","0","28","0","0.0","0.60","79","394","1.80","0.0","55.9","68.0","43.8"
"USW00014834","JOLIET, IL US","1974-11",,,"2","25",,"4.2","0.68","76","1082","2.84","5.6","42.1","49.8","34.4"
"USW00014834","JOLIET, IL US","2016-08",,,,,,,"0.91",,,"2.72",,,,
"USW00014834","JOLIET, IL US","2016-09",,,,,,,"1.05",,,"1.65",,,,
"USW00014834","JOLIET, IL US","2016-10",,,,,,,"0.69",,,"2.83",,,,
"USW00014834","JOLIET, IL US","2016-11",,,,,,,"0.76",,,"1.88",,,,
"USW00014834","JOLIET, IL US","2016-12",,,,,,,"0.29",,,"0.61",,,,
"USW00014834","JOLIET, IL US","2017-02",,,,,,,"0.23",,,"0.69",,,,
"USW00014834","JOLIET, IL US","2017-03",,,,,,,"2.10",,,"5.59",,,,
"USW00014834","JOLIET, IL US","2017-04",,,,,,,"2.44",,,"4.40",,,,
"USW00014834","JOLIET, IL US","2017-05",,,,,,,"0.79",,,"3.10",,,,
"USW00014834","JOLIET, IL US","2017-06",,,,,,,"0.55",,,"1.77",,,,
"USW00014834","JOLIET, IL US","2017-07",,,,,,,"2.35",,,"5.96",,,,
"USW00014834","JOLIET, IL US","2017-08",,,,,,,"0.68",,,"2.74",,,,
"USW00014834","JOLIET, IL US","2017-09",,,,,,,"0.21",,,"0.25",,,,
"USW00014834","JOLIET, IL US","2017-11",,,,,,,"0.86",,,"2.43",,,,
"USW00014834","JOLIET, IL US","2018-03",,,,,,,"0.52",,,"1.27",,,,
"USW00014834","JOLIET, IL US","2018-05",,,,,,,"1.14",,,"2.85",,,,
"USW00014834","JOLIET, IL US","2018-06",,,,,,,"1.89",,,"5.61",,,,
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1901-01","0","15","4","-5","4","3.1","0.35","54",,"1.15","9.2","26.0","32.8","19.2"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1901-02","0","28","5","-1","16","10.8","1.08","35",,"2.06","21.1","17.0","23.2","10.9"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1901-03","0","4","2","1","3","3.4","0.80","68",,"3.38","5.9","34.1","40.7","27.6"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1901-04","12","0","0","30","0","0.0","0.14","83",,"0.34","0.0","45.0","50.0","40.1"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1901-05","25","0","0","41","0","0.0","1.03","87",,"2.19","0.0","54.1","61.0","47.2"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1901-06","224","0","0","43","0","0.0","0.96","97",,"2.44","0.0","69.1","77.3","60.9"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1901-07","612","0","0","56","0","0.0","1.56","103","5","4.25","0.0","77.4","85.5","69.3"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1901-08","819","0","0","58","0","0.0","0.93","90","10","2.00","0.0","71.5","76.6","66.5"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1901-09","896","0","0","40","0","0.0","1.81","87","108","2.92","0.0","64.3","70.9","57.7"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1901-10","916","0","0","33","0","0.0","0.53","85","427","1.30","0.0","55.3","63.2","47.5"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1901-11","916","0","0","16","0","0.1","0.26","66","1247","0.85","0.1","37.7","44.0","31.3"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1901-12","916","12","2","-12","2","1.8","0.81","57","2518","1.71","4.3","24.0","29.3","18.7"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1902-01","0","12","3","-8","3","2.6","0.26","50","3756","0.66","6.6","25.1","31.1","19.1"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1902-02","0","17","0","-7","6","0.8","0.67","48","4996","1.54","5.5","20.7","27.0","14.4"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1902-03","0","0","1","3","0","1.5","1.72","65","5817","4.17","2.5","38.5","44.4","32.7"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1902-04","0","0","0","23","0","0.1","1.95","83","6381","2.26","0.1","46.2","53.9","38.5"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1902-05","50","0","0","36","0","0.0","1.28","86","6630","5.08","0.0","58.5","66.7","50.4"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1902-06","122","0","0","48","0","0.0","1.09","91","6726","6.45","0.0","64.2","71.7","56.8"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1902-07","361","0","0","54","0","0.0","0.94","90","8","5.79","0.0","72.4","79.6","65.3"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1902-08","476","0","0","55","0","0.0","0.57","86","22","1.44","0.0","68.3","73.2","63.3"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1902-09","502","0","0","42","0","0.0","1.19","81","174","4.83","0.0","60.8","67.4","54.1"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1902-10","504","0","0","35","0","0.0","0.71","76","484","1.45","0.0","55.1","61.7","48.5"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1902-11","505","0","0","26","0","0.5","1.16","70","1027","2.04","0.5","46.9","53.1","40.8"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1902-12","505","12","2","-1","2","2.0","0.43","50","2224","1.90","4.6","26.4","31.7","21.1"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1903-01","0","10","2","-6","2","2.0","0.34","51","3497","1.09","5.0","23.9","30.3","17.5"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1903-02","0","18","6","-11","7","7.0","1.10","49","4621","3.02","19.5","24.9","30.4","19.3"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1903-03","0","0","0","13","0","0.3","0.74","74","5382","1.67","0.7","40.4","47.4","33.5"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1903-04","5","1","1","28","1","2.6","1.04","78","5924","3.78","3.2","47.1","54.3","39.9"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1903-05","62","0","0","33","0","0.0","0.30","85","6142","0.93","0.0","59.8","67.7","51.9"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1903-06","105","0","0","44","0","0.0","0.68","90","6300","1.62","0.0","61.2","67.8","54.6"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1903-07","329","0","0","59","0","0.0","1.23","92","4","4.78","0.0","72.1","78.3","65.9"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1903-08","457","0","0","55","0","0.0","1.06","92","30","3.49","0.0","68.3","73.6","62.9"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1903-09","539","0","0","40","0","0.0","0.99","86","135","4.00","0.0","64.2","72.0","56.5"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1903-10","549","0","0","33","0","0.0","0.49","83","499","1.09","0.0","53.6","59.6","47.5"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1903-11","549","4","1","12","1","1.4","0.14","63","1363","0.34","2.2","36.2","42.6","29.8"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1903-12","549","21","3","-13","10","11.3","1.23","40","2772","2.28","18.6","19.6","27.0","12.1"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1904-01","0","31","4","-15","8","3.7","0.95","39","4245","2.26","10.9","17.5","24.3","10.7"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1904-02","0","16","4","-6","7","4.5","0.44","53","5636","1.71","13.4","17.0","24.5","9.5"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1904-03","0","6","3","13","8","8.4","0.84","65","6563","4.57","14.3","35.1","41.9","28.3"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1904-04","0","0","0","23","0","0.0","1.24","79","7292","3.01","0.0","40.7","47.0","34.4"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1904-05","32","0","0","38","0","0.0","0.54","87","7567","1.54","0.0","57.2","65.2","49.1"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1904-06","105","0","0","48","0","0.0","0.12","88","7665","0.55","0.0","64.2","71.1","57.3"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1904-07","314","0","0","53","0","0.0","0.84","94","21","2.76","0.0","71.1","77.8","64.3"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1904-08","431","0","0","48","0","0.0","1.61","90","42","4.00","0.0","68.1","75.2","60.9"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1904-09","497","0","0","47","0","0.0","1.25","87","130","2.65","0.0","64.3","71.3","57.2"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1904-10","510","0","0","34","0","0.0","0.81","78","503","1.58","0.0","53.3","60.0","46.7"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1904-11","510","0","0","19","0","0.0","0.28","67","1171","0.31","0.0","42.7","49.3","36.2"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1904-12","510","14","3","2","4","2.8","0.28","54","2358","1.22","6.9","26.7","32.5","20.9"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1905-01","0","29","3","-5","4","2.1","0.56","48","3812","1.33","8.5","18.1","24.9","11.3"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1905-02","0","25","5","-18","9","4.6","0.45","47","5156","1.95","14.1","17.0","23.8","10.1"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1905-03","1","2","1","15","4","4.4","0.97","75","5955","2.43","4.5","39.3","46.6","31.9"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1905-04","3","0","0","30","0","0.2","1.65","77","6542","3.03","0.2","45.5","52.3","38.7"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1905-05","19","0","0","38","0","0.0","2.78","84","6822","5.15","0.0","56.5","64.2","48.7"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1905-06","107","0","0","49","0","0.0","0.98","91","6899","3.28","0.0","65.4","73.2","57.5"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1905-07","305","0","0","56","0","0.0","1.99","95","6","5.02","0.0","71.2","78.0","64.4"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1905-08","584","0","0","62","0","0.0","1.34","92","6","4.46","0.0","74.0","80.2","67.8"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1905-09","690","0","0","52","0","0.0","2.13","86","37","4.18","0.0","67.5","74.5","60.5"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1905-10","713","0","0","29","0","0.0","0.68","83","420","1.82","0.0","53.4","61.1","45.7"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1905-11","713","0","0","14","0","0.0","0.84","69","1154","2.05","0.0","40.5","47.5","33.5"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1905-12","713","4","1","7","2","1.3","0.15","52","2185","0.68","2.8","31.8","37.6","26.0"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1906-01","0","0","0","11","0","0.7","0.68","63","3192","1.68","3.0","32.5","39.4","25.6"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1906-02","0","6","3","6","3","1.8","0.75","54","4241","2.37","5.9","27.5","34.4","20.7"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1906-03","0","12","2","10","4","3.4","0.35","56","5318","1.61","9.1","30.3","35.1","25.4"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1906-04","2","0","0","34","0","0.0","0.56","80","5750","1.86","0.0","50.7","58.2","43.2"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1906-05","71","0","0","36","0","0.0","1.03","90","5983","2.09","0.0","59.7","68.3","51.2"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1906-06","214","0","0","51","0","0.0","0.42","93","6037","1.87","0.0","67.9","74.7","61.2"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1906-07","423","0","0","59","0","0.0","2.91","92","6","4.84","0.0","71.5","77.2","65.9"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1906-08","753","0","0","56","0","0.0","0.38","92","8","1.44","0.0","75.6","81.6","69.6"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1906-09","926","0","0","55","0","0.0","1.44","89","26","5.54","0.0","70.1","75.7","64.5"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1906-10","929","0","1","27","0","1.7","0.77","75","407","2.05","2.2","52.8","58.6","47.0"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1906-11","929","2","1","25","1","1.4","1.49","64","1104","3.08","2.8","41.8","47.4","36.1"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1906-12","929","0","0","10","0","0.2","1.10","56","2104","2.46","0.3","32.8","38.5","27.0"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1907-01","0","8","6","-3","3","2.1","1.72","59","3257","4.22","10.9","27.8","34.5","21.1"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1907-02","0","15","3","-2","8","7.0","0.59","53","4339","1.00","10.0","26.3","33.4","19.3"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1907-03","0","0","1","23","0","1.6","0.92","80","5010","2.95","2.1","42.6","51.0","34.3"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1907-04","0","0","1","23","0","1.2","1.06","70","5766","2.37","1.9","39.8","45.7","33.8"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1907-05","10","0","0","34","0","0.8","1.26","83","6191","3.50","1.3","51.6","59.2","44.1"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1907-06","147","0","0","47","0","0.0","1.08","91","6292","3.65","0.0","66.2","73.4","58.9"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1907-07","410","0","0","55","0","0.0","0.76","90","5","3.15","0.0","73.3","79.8","66.8"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1907-08","605","0","0","54","0","0.0","1.16","92","11","4.22","0.0","71.1","77.2","65.0"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1907-09","705","0","0","39","0","0.0","1.50","92","123","4.49","0.0","64.6","71.4","57.8"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1907-10","715","0","0","35","0","0.0","0.64","81","520","0.94","0.0","52.5","59.3","45.8"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1907-11","715","1","1","25","2","3.0","0.99","56","1240","1.92","3.0","41.0","46.6","35.4"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1907-12","715","17","2","19","8","8.1","0.99","58","2239","2.72","12.8","32.8","38.0","27.6"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1908-01","0","11","2","0","5","7.4","1.22","49","3367","2.05","13.3","28.6","35.3","21.9"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1908-02","0","25","5","-2","13","8.0","1.15","50","4477","3.72","19.8","26.7","32.4","21.0"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1908-03","0","5","0","21","3","0.1","1.28","71","5232","3.48","0.1","40.7","48.5","32.8"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1908-04","0","0","0","24","0","0.0","0.65","76","5713","2.81","0.0","49.0","57.3","40.6"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1908-05","47","0","0","34","0","0.0","1.76","87","5956","6.74","0.0","58.7","66.3","51.0"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1908-06","216","0","0","47","0","0.0","0.43","93","6024","1.48","0.0","68.4","75.7","61.1"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1908-07","506","0","0","60","0","0.0","0.38","96","1","1.45","0.0","74.3","80.4","68.2"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1908-08","767","0","0","58","0","0.0","2.31","96","4","6.35","0.0","73.3","79.7","67.0"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1908-09","992","0","0","36","0","0.0","1.06","92","62","2.09","0.0","70.6","77.9","63.2"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1908-10","1016","0","0","34","0","0.0","0.26","82","391","0.81","0.0","55.1","62.0","48.3"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1908-11","1016","1","0","25","1","0.7","1.06","66","1036","2.67","0.9","43.5","50.5","36.5"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1908-12","1016","5","1","10","2","2.3","0.59","53","2082","1.18","2.3","31.3","37.9","24.7"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1909-01","0","11","3","-10","4","5.3","0.71","65","3205","1.96","8.6","28.8","35.3","22.2"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1909-02","0","9","5","12","7","4.0","0.81","57","4117","3.85","10.9","32.4","39.2","25.6"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1909-03","0","0","2","14","0","2.0","0.43","55","5019","1.63","3.8","35.9","41.4","30.5"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1909-04","0","0","0","25","0","0.3","2.75","74","5618","7.74","0.3","45.0","52.1","38.0"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1909-05","20","0","0","32","0","0.0","0.67","86","5920","2.18","0.0","55.9","62.9","48.9"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1909-06","148","0","0","48","0","0.0","0.87","87","6002","5.09","0.0","66.6","73.2","59.9"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1909-07","391","0","0","55","0","0.0","0.87","92","16","1.77","0.0","72.3","79.1","65.5"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1909-08","699","0","0","59","0","0.0","3.49","93","17","6.20","0.0","74.9","80.7","69.0"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1909-09","768","0","0","47","0","0.0","1.10","89","115","3.60","0.0","64.0","69.8","58.3"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1909-10","771","0","0","29","0","0.0","0.52","76","566","1.20","0.0","50.6","56.9","44.2"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1909-11","771","0","0","28","0","0.0","1.15","71","1061","3.85","0.0","48.5","55.4","41.6"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1909-12","771","25","5","-7","10","5.0","0.84","55","2405","4.19","19.1","21.6","28.1","15.2"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1910-01","0","31","4","-5","12","4.8","0.70","46","3625","3.08","15.0","25.7","31.6","19.7"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1910-02","0","25","0","-6","5","0.8","0.52","51","4751","0.89","2.8","24.8","31.4","18.2"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1910-03","13","0","0","26","0","0.0","0.16","81","5274","0.29","0.0","48.5","56.6","40.5"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1910-04","29","1","2","26","2","2.5","0.69","86","5704","3.84","6.9","51.2","59.7","42.7"
"USW00014881","CHICAGO WEATHER BUREAU CITY 2, IL US","1910-05","31","0","0","38","0","0.0","1.13","78","6065","4.67","0.0","53.4","60.1","46.8"
